# Force coefficients
# liftDir           : (0.000000000000e+00 1.000000000000e+00 0.000000000000e+00)
# dragDir           : (1.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
# pitchAxis         : (0.000000000000e+00 0.000000000000e+00 1.000000000000e+00)
# magUInf           : 1.000000000000e+00
# lRef              : 1.000000000000e+00
# Aref              : 1.000000000000e+00
# CofR              : (0.000000000000e+00 0.000000000000e+00 0.000000000000e+00)
# Time              	Cm                  	Cd                  	Cl                  	Cl(f)               	Cl(r)               
8.0564              	-1.137819888649e-05	1.280331106504e+00	-4.735380953935e-04	-2.481472465832e-04	-2.253908488102e-04
8.0586              	-1.139291210391e-05	1.280293905221e+00	-4.717605406757e-04	-2.472731824418e-04	-2.244873582340e-04
8.0608              	-1.140759618815e-05	1.280262356766e+00	-4.648923794320e-04	-2.438537859041e-04	-2.210385935278e-04
8.063               	-1.142217962767e-05	1.280227805647e+00	-4.625841940856e-04	-2.427142766705e-04	-2.198699174151e-04
8.0652              	-1.143670927605e-05	1.280192898864e+00	-4.607545059165e-04	-2.418139622343e-04	-2.189405436822e-04
8.0674              	-1.145119139381e-05	1.280157941595e+00	-4.590239510023e-04	-2.409631668949e-04	-2.180607841073e-04
8.0696              	-1.146562946784e-05	1.280122893343e+00	-4.573824935375e-04	-2.401568762366e-04	-2.172256173009e-04
8.0718              	-1.148001854617e-05	1.280087636330e+00	-4.566397213129e-04	-2.397998792026e-04	-2.168398421103e-04
8.074               	-1.149437732679e-05	1.280052757313e+00	-4.549353069951e-04	-2.389620308244e-04	-2.159732761708e-04
8.0762              	-1.150871302252e-05	1.280018587763e+00	-4.514143191865e-04	-2.372158726158e-04	-2.141984465707e-04
8.0784              	-1.152292547402e-05	1.279983403987e+00	-4.493920318488e-04	-2.362189413984e-04	-2.131730904504e-04
8.0806              	-1.153676125989e-05	1.279946959771e+00	-4.470611937171e-04	-2.350673581184e-04	-2.119938355987e-04
8.0828              	-1.155062121894e-05	1.279911850946e+00	-4.454077414030e-04	-2.342544919204e-04	-2.111532494826e-04
8.085               	-1.156451002896e-05	1.279874603134e+00	-4.439850533668e-04	-2.335570367123e-04	-2.104280166544e-04
8.0872              	-1.157834567041e-05	1.279842806733e+00	-4.416660032132e-04	-2.324113472770e-04	-2.092546559362e-04
8.0894              	-1.159209122722e-05	1.279811534299e+00	-4.395771631048e-04	-2.313806727796e-04	-2.081964903252e-04
8.0916              	-1.160583042428e-05	1.279776843990e+00	-4.379641479941e-04	-2.305879044213e-04	-2.073762435728e-04
8.0938              	-1.161953774902e-05	1.279743600390e+00	-4.375216567133e-04	-2.303803661057e-04	-2.071412906076e-04
8.096               	-1.163327512260e-05	1.279707302536e+00	-4.335264894171e-04	-2.283965198311e-04	-2.051299695859e-04
8.0982              	-1.164698324958e-05	1.279672545061e+00	-4.312584173108e-04	-2.272761919050e-04	-2.039822254058e-04
8.1004              	-1.166067098714e-05	1.279638068978e+00	-4.291669907943e-04	-2.262441663843e-04	-2.029228244100e-04
8.1026              	-1.167434202725e-05	1.279603849607e+00	-4.268293425110e-04	-2.250890132828e-04	-2.017403292283e-04
8.1048              	-1.168801614344e-05	1.279570912941e+00	-4.229533035615e-04	-2.231646679242e-04	-1.997886356373e-04
8.107               	-1.170160778008e-05	1.279534076191e+00	-4.237489200306e-04	-2.235760677954e-04	-2.001728522352e-04
8.1092              	-1.171520639981e-05	1.279500129501e+00	-4.208244909537e-04	-2.221274518767e-04	-1.986970390770e-04
8.1114              	-1.172876280478e-05	1.279464955962e+00	-4.196766071842e-04	-2.215670663969e-04	-1.981095407873e-04
8.1136              	-1.174230160127e-05	1.279430506228e+00	-4.175741734275e-04	-2.205293883150e-04	-1.970447851125e-04
8.1158              	-1.175581785453e-05	1.279395921475e+00	-4.147644810856e-04	-2.191380583973e-04	-1.956264226883e-04
8.118               	-1.176931865959e-05	1.279360949337e+00	-4.101632015836e-04	-2.168509194514e-04	-1.933122821322e-04
8.1202              	-1.178272128824e-05	1.279327740888e+00	-4.135902722169e-04	-2.185778573967e-04	-1.950124148202e-04
8.1224              	-1.179613662676e-05	1.279293671887e+00	-4.128925338094e-04	-2.182424035315e-04	-1.946501302779e-04
8.1246              	-1.180953229463e-05	1.279259342494e+00	-4.112340893044e-04	-2.174265769468e-04	-1.938075123576e-04
8.1268              	-1.182290431219e-05	1.279225091713e+00	-4.089378145474e-04	-2.162918115859e-04	-1.926460029615e-04
8.129               	-1.183624175265e-05	1.279190894199e+00	-4.072474645637e-04	-2.154599740345e-04	-1.917874905292e-04
8.1312              	-1.184955049853e-05	1.279156617936e+00	-4.054507012868e-04	-2.145749011419e-04	-1.908758001449e-04
8.1334              	-1.186283128090e-05	1.279122468643e+00	-4.033639287150e-04	-2.135447956384e-04	-1.898191330766e-04
8.1356              	-1.187608116249e-05	1.279088284387e+00	-4.013986482115e-04	-2.125754052682e-04	-1.888232429433e-04
8.1378              	-1.188930034802e-05	1.279054132407e+00	-3.993686087849e-04	-2.115736047404e-04	-1.877950040444e-04
8.14                	-1.190248877272e-05	1.279019947330e+00	-3.973063653852e-04	-2.105556714653e-04	-1.867506939199e-04
8.1422              	-1.191564140454e-05	1.278985801483e+00	-3.957620531531e-04	-2.097966679811e-04	-1.859653851720e-04
8.1444              	-1.192876440212e-05	1.278951760193e+00	-3.938243770322e-04	-2.088409529182e-04	-1.849834241140e-04
8.1466              	-1.194185606726e-05	1.278918033833e+00	-3.917686574229e-04	-2.078261847787e-04	-1.839424726442e-04
8.1488              	-1.195491129213e-05	1.278884736433e+00	-3.900309532361e-04	-2.069703879102e-04	-1.830605653259e-04
8.151               	-1.196793134324e-05	1.278848874242e+00	-3.883966015823e-04	-2.061662321344e-04	-1.822303694479e-04
8.1532              	-1.198092432580e-05	1.278814804225e+00	-3.866311499429e-04	-2.052964992973e-04	-1.813346506457e-04
8.1554              	-1.199388328670e-05	1.278780800735e+00	-3.849729807015e-04	-2.044803736374e-04	-1.804926070640e-04
8.1576              	-1.200681027226e-05	1.278746675460e+00	-3.830424602563e-04	-2.035280404004e-04	-1.795144198559e-04
8.1598              	-1.201970280978e-05	1.278712471577e+00	-3.812890082912e-04	-2.026642069554e-04	-1.786248013358e-04
8.162               	-1.203255719826e-05	1.278678187953e+00	-3.800780680806e-04	-2.020715912386e-04	-1.780064768421e-04
8.1642              	-1.204536186558e-05	1.278643430380e+00	-3.806005121506e-04	-2.023456179409e-04	-1.782548942097e-04
8.1664              	-1.205816715487e-05	1.278609059210e+00	-3.769083024399e-04	-2.005123183748e-04	-1.763959840651e-04
8.1686              	-1.207094960698e-05	1.278575240856e+00	-3.710410967460e-04	-1.975914979800e-04	-1.734495987660e-04
8.1708              	-1.208366918669e-05	1.278544466701e+00	-3.701507653399e-04	-1.971590518567e-04	-1.729917134833e-04
8.173               	-1.209638592304e-05	1.278510562252e+00	-3.660804584909e-04	-1.951366151685e-04	-1.709438433224e-04
8.1752              	-1.210905641274e-05	1.278476650304e+00	-3.632816540090e-04	-1.937498834172e-04	-1.695317705918e-04
8.1774              	-1.212168511501e-05	1.278442695488e+00	-3.611247513242e-04	-1.926840607771e-04	-1.684406905471e-04
8.1796              	-1.213427911345e-05	1.278408675802e+00	-3.587824144261e-04	-1.915254863265e-04	-1.672569280996e-04
8.1818              	-1.214684788778e-05	1.278374158655e+00	-3.550376460089e-04	-1.896656708922e-04	-1.653719751167e-04
8.184               	-1.215934861640e-05	1.278340960761e+00	-3.547330057866e-04	-1.895258515097e-04	-1.652071542769e-04
8.1862              	-1.217181620496e-05	1.278307689487e+00	-3.541740585628e-04	-1.892588454863e-04	-1.649152130764e-04
8.1884              	-1.218426008145e-05	1.278273993599e+00	-3.523408507586e-04	-1.883546854607e-04	-1.639861652978e-04
8.1906              	-1.219666836300e-05	1.278240262072e+00	-3.503876007744e-04	-1.873904687502e-04	-1.629971320242e-04
8.1928              	-1.220903971936e-05	1.278206865223e+00	-3.484548497668e-04	-1.864364646028e-04	-1.620183851641e-04
8.195               	-1.222137020192e-05	1.278175547879e+00	-3.467993159172e-04	-1.856210281605e-04	-1.611782877567e-04
8.1972              	-1.223367350918e-05	1.278138787240e+00	-3.440124432258e-04	-1.842398951221e-04	-1.597725481037e-04
8.1994              	-1.224593516621e-05	1.278105179221e+00	-3.417613385908e-04	-1.831266044616e-04	-1.586347341292e-04
8.2016              	-1.225815247592e-05	1.278071580351e+00	-3.401141690774e-04	-1.823152370146e-04	-1.577989320628e-04
8.2038              	-1.227033684355e-05	1.278038016564e+00	-3.377765468680e-04	-1.811586102776e-04	-1.566179365905e-04
8.206               	-1.228248735500e-05	1.278004760579e+00	-3.345657899806e-04	-1.795653823453e-04	-1.550004076353e-04
8.2082              	-1.229456070419e-05	1.277975248558e+00	-3.354933811799e-04	-1.800412512942e-04	-1.554521298858e-04
8.2104              	-1.230656828002e-05	1.277935495064e+00	-3.378452761867e-04	-1.812292063734e-04	-1.566160698133e-04
8.2126              	-1.231857960615e-05	1.277902638766e+00	-3.330082940945e-04	-1.788227266534e-04	-1.541855674411e-04
8.2148              	-1.233060368335e-05	1.277873535771e+00	-3.311668873853e-04	-1.779140473760e-04	-1.532528400093e-04
8.217               	-1.234262533455e-05	1.277840206984e+00	-3.299971123466e-04	-1.773411815079e-04	-1.526559308388e-04
8.2192              	-1.235462143271e-05	1.277808950993e+00	-3.265288954438e-04	-1.756190691546e-04	-1.509098262892e-04
8.2214              	-1.236656171322e-05	1.277770013568e+00	-3.245354117474e-04	-1.746342675869e-04	-1.499011441605e-04
8.2236              	-1.237847114117e-05	1.277735672458e+00	-3.224744877065e-04	-1.736157149944e-04	-1.488587727121e-04
8.2258              	-1.239034361875e-05	1.277702548883e+00	-3.205043991736e-04	-1.726425432056e-04	-1.478618559681e-04
8.228               	-1.240219172173e-05	1.277669436401e+00	-3.174371942180e-04	-1.711207888307e-04	-1.463164053873e-04
8.2302              	-1.241402470307e-05	1.277637405895e+00	-3.127963903007e-04	-1.688122198534e-04	-1.439841704473e-04
8.2324              	-1.242576811264e-05	1.277602019300e+00	-3.135360500808e-04	-1.691937931531e-04	-1.443422569278e-04
8.2346              	-1.243750942327e-05	1.277568833358e+00	-3.116161958259e-04	-1.682456073362e-04	-1.433705884897e-04
8.2368              	-1.244923016202e-05	1.277535654265e+00	-3.094232866816e-04	-1.671608735028e-04	-1.422624131788e-04
8.239               	-1.246094025828e-05	1.277502738214e+00	-3.069956553937e-04	-1.659587679551e-04	-1.410368874386e-04
8.2412              	-1.247265812768e-05	1.277470095711e+00	-3.044679851737e-04	-1.647066507146e-04	-1.397613344592e-04
8.2434              	-1.248444259228e-05	1.277437819205e+00	-3.017970141702e-04	-1.633829496774e-04	-1.384140644928e-04
8.2456              	-1.249603297920e-05	1.277404251184e+00	-3.008981853982e-04	-1.629451256783e-04	-1.379530597199e-04
8.2478              	-1.250744872235e-05	1.277374542454e+00	-3.002941193692e-04	-1.626545084069e-04	-1.376396109622e-04
8.25                	-1.251859217525e-05	1.277332568612e+00	-2.990893849674e-04	-1.620632846589e-04	-1.370261003085e-04
8.2522              	-1.252966733982e-05	1.277299038377e+00	-2.971277094077e-04	-1.610935220436e-04	-1.360341873640e-04
8.2544              	-1.254072265510e-05	1.277265917757e+00	-2.950273866927e-04	-1.600544160015e-04	-1.349729706913e-04
8.2566              	-1.255176050868e-05	1.277232828100e+00	-2.928994551568e-04	-1.590014880871e-04	-1.338979670697e-04
8.2588              	-1.256277924308e-05	1.277199803616e+00	-2.907884063999e-04	-1.579569824430e-04	-1.328314239569e-04
8.261               	-1.257377593747e-05	1.277166815680e+00	-2.886368528197e-04	-1.568922023473e-04	-1.317446504724e-04
8.2632              	-1.258475214126e-05	1.277133852847e+00	-2.861931579055e-04	-1.556813310940e-04	-1.305118268115e-04
8.2654              	-1.259570049160e-05	1.277100927803e+00	-2.840650356897e-04	-1.546282183365e-04	-1.294368173533e-04
8.2676              	-1.260659843905e-05	1.277067313880e+00	-2.822580101320e-04	-1.537356035050e-04	-1.285224066269e-04
8.2698              	-1.261746406329e-05	1.277034389356e+00	-2.798023303854e-04	-1.525186292560e-04	-1.272837011294e-04
8.272               	-1.262829085108e-05	1.277001370581e+00	-2.773940095019e-04	-1.513252956020e-04	-1.260687138999e-04
8.2742              	-1.263907881237e-05	1.276968323088e+00	-2.745851426751e-04	-1.499316501499e-04	-1.246534925252e-04
8.2764              	-1.264983470954e-05	1.276934996024e+00	-2.699396592380e-04	-1.476196643286e-04	-1.223199949095e-04
8.2786              	-1.266047984622e-05	1.276902839490e+00	-2.718727573911e-04	-1.485968585417e-04	-1.232758988493e-04
8.2808              	-1.267107469344e-05	1.276870608249e+00	-2.727135151217e-04	-1.490278322543e-04	-1.236856828674e-04
8.283               	-1.268161200998e-05	1.276838001593e+00	-2.709693866398e-04	-1.481663053299e-04	-1.228030813099e-04
8.2852              	-1.269201015831e-05	1.276805890680e+00	-2.696988659824e-04	-1.475414431495e-04	-1.221574228329e-04
8.2874              	-1.270251537722e-05	1.276772162521e+00	-2.667328483648e-04	-1.460689395596e-04	-1.206639088052e-04
8.2896              	-1.271310686661e-05	1.276738676945e+00	-2.639398692464e-04	-1.446830414898e-04	-1.192568277566e-04
8.2918              	-1.272388901063e-05	1.276704482525e+00	-2.602690811847e-04	-1.428584296030e-04	-1.174106515817e-04
8.294               	-1.273466089897e-05	1.276672096755e+00	-2.580442751558e-04	-1.417567984769e-04	-1.162874766789e-04
8.2962              	-1.274537179249e-05	1.276643390924e+00	-2.562213336855e-04	-1.408560386352e-04	-1.153652950502e-04
8.2984              	-1.275600444621e-05	1.276604599097e+00	-2.555123760331e-04	-1.405121924627e-04	-1.150001835703e-04
8.3006              	-1.276661381116e-05	1.276571783352e+00	-2.498838530855e-04	-1.377085403539e-04	-1.121753127316e-04
8.3028              	-1.277717292786e-05	1.276537986827e+00	-2.441649853645e-04	-1.348596656101e-04	-1.093053197544e-04
8.305               	-1.278760523615e-05	1.276506830752e+00	-2.465144659331e-04	-1.360448382027e-04	-1.104696277304e-04
8.3072              	-1.279802618517e-05	1.276474443028e+00	-2.446849107681e-04	-1.351404815692e-04	-1.095444291989e-04
8.3094              	-1.280839355826e-05	1.276442564079e+00	-2.428274547766e-04	-1.342221209466e-04	-1.086053338301e-04
8.3116              	-1.281870948217e-05	1.276414799425e+00	-2.413579216543e-04	-1.334976703093e-04	-1.078602513450e-04
8.3138              	-1.282898517956e-05	1.276374405235e+00	-2.387228889291e-04	-1.321904296441e-04	-1.065324592850e-04
8.316               	-1.283920853303e-05	1.276341689167e+00	-2.365866720465e-04	-1.311325445563e-04	-1.054541274902e-04
8.3182              	-1.284938060090e-05	1.276308906219e+00	-2.345813380442e-04	-1.301400496230e-04	-1.044412884212e-04
8.3204              	-1.285950056219e-05	1.276276270524e+00	-2.330617418734e-04	-1.293903714989e-04	-1.036713703745e-04
8.3226              	-1.286957638841e-05	1.276243480454e+00	-2.312838068495e-04	-1.285114798132e-04	-1.027723270364e-04
8.3248              	-1.287960594174e-05	1.276210713280e+00	-2.296078843118e-04	-1.276835480976e-04	-1.019243362141e-04
8.327               	-1.288958591116e-05	1.276177914959e+00	-2.284153217259e-04	-1.270972467741e-04	-1.013180749518e-04
8.3292              	-1.289950973992e-05	1.276144832982e+00	-2.284167684299e-04	-1.271078939549e-04	-1.013088744750e-04
8.3314              	-1.290938914562e-05	1.276111350182e+00	-2.286847862511e-04	-1.272517822712e-04	-1.014330039799e-04
8.3336              	-1.291930875688e-05	1.276080185632e+00	-2.195113865177e-04	-1.226750020157e-04	-9.683638450199e-05
8.3358              	-1.292913416079e-05	1.276048198521e+00	-2.154152566521e-04	-1.206367624868e-04	-9.477849416524e-05
8.338               	-1.293889784178e-05	1.276015596850e+00	-2.132198737759e-04	-1.195488347297e-04	-9.367103904619e-05
8.3402              	-1.294861827332e-05	1.275983076213e+00	-2.108775777074e-04	-1.183874071270e-04	-9.249017058036e-05
8.3424              	-1.295829257340e-05	1.275950359385e+00	-2.088891305311e-04	-1.174028578390e-04	-9.148627269216e-05
8.3446              	-1.296792628467e-05	1.275917941332e+00	-2.064319945172e-04	-1.161839235433e-04	-9.024807097394e-05
8.3468              	-1.297750870886e-05	1.275885134702e+00	-2.047080653974e-04	-1.153315414075e-04	-8.937652398982e-05
8.349               	-1.298704814649e-05	1.275852646941e+00	-2.028017469119e-04	-1.143879216024e-04	-8.841382530947e-05
8.3512              	-1.299654596974e-05	1.275820196367e+00	-2.006763079430e-04	-1.133346999413e-04	-8.734160800178e-05
8.3534              	-1.300599999641e-05	1.275787698333e+00	-1.986071614905e-04	-1.123095807417e-04	-8.629758074887e-05
8.3556              	-1.301541080154e-05	1.275755149513e+00	-1.965712371592e-04	-1.113010293812e-04	-8.527020777808e-05
8.3578              	-1.302477948897e-05	1.275722463035e+00	-1.946153992084e-04	-1.103324790932e-04	-8.428292011525e-05
8.36                	-1.303410943493e-05	1.275689507320e+00	-1.928290150287e-04	-1.094486169493e-04	-8.338039807941e-05
8.3622              	-1.304340351838e-05	1.275656417025e+00	-1.907834875738e-04	-1.084351473053e-04	-8.234834026851e-05
8.3644              	-1.305262477523e-05	1.275627010057e+00	-1.878123031892e-04	-1.069587763698e-04	-8.085352681937e-05
8.3666              	-1.306178340597e-05	1.275594572473e+00	-1.857465965832e-04	-1.059350816975e-04	-7.981151488561e-05
8.3688              	-1.307089920816e-05	1.275562050906e+00	-1.837097729782e-04	-1.049257856973e-04	-7.878398728094e-05
8.371               	-1.307997240473e-05	1.275529569423e+00	-1.816574594817e-04	-1.039087021456e-04	-7.774875733612e-05
8.3732              	-1.308900262877e-05	1.275497151799e+00	-1.795710915118e-04	-1.028745483847e-04	-7.669654312715e-05
8.3754              	-1.309798961126e-05	1.275464785282e+00	-1.774523508540e-04	-1.018241650383e-04	-7.562818581574e-05
